"elec_rep16_win","fips_state","elec_rep12_win","elec_voting_participation","elec_voting_power","demo_sex_ratio","demo_population_density","demo_median_age","demo_age_dependency_ratio","population_white","population_african_american","population_native","population_asian","population_other","population_latino","population_homnogenity_index","finance_gini_coef","finance_median_earning","poverty_children","poverty_child_living_in_families","poverty_below_federal_threshold","poverty_adult","demo_unemployment","occupation_management","occupation_service","occupation_sale","occupation_agriculture","occupcation_maintainance","occupation_transportation","education_less_than_high_school","education_at_least_bachelor","education_graduate_degree","education_school_enrollment","education_preschool_enrollment","demo_uninsured","healthcare_life_expectancy","health_infant_mortality","health_hiv","health_sti","health_poor_physiscal_health_days","health_poor_mental_health_days","health_children_with_single_parent","health_adult_smoking","health_adult_obesity","health_diabetes","health_low_birth_weight","health_teen_birth","health_injury","demo_violent_crime","demo_homicide","weather_winter_prcp","weather_winter_tavg"
TRUE,"47",TRUE,39.0830945558739,0.00915407571127526,97.5,11.5340911309929,44.2,64.2,97.9,0.4,0.3,0.1,1.2,0.2,0.95858475,0.452,19771,33.2,34.7,30.3,29,0.1,18.3,16.4,25.8,2.6,12.8,24,31.7,7.4,2.9,73.8,43.3,0.166,74.2183544303797,8.07133458646616,124.473686549708,238.1,5.7,5.3,0.306,0.277,0.31,0.14,0.1,48.9,115.6,429.41,6.352863514719,13.0366666666667,36.0666666666667
TRUE,"47",FALSE,50.1007870992513,0.0467054723118292,119.6,15.1794423966874,39.8,56,55.8,41.2,0.2,0.5,0.9,1.4,0.48078275,0.455,21635,39.3,26.2,20,17.8,0.094,26.4,22,18.9,1.8,9.4,21.5,29.7,10.7,4.2,69.4,30,0.152,74.3112750455373,9.66421052631579,197.837,859.3,5.4,5,0.512,0.278,0.386,0.153,0.11,57.6,89.9,523.18,12.3,14.21,40.1
TRUE,"47",TRUE,51.7479414230068,0.0469560237486969,95,17.3215534499882,44.8,71,92.6,3.4,0.3,0.4,1.4,1.9,0.86559975,0.473,20957,36.7,28.7,20.7,19.2,0.09,22.3,16.3,23.1,0.9,13.5,23.9,27.3,9.4,2.9,76,37.6,0.18,74.7341025641026,8.07133458646616,108.284,354.5,5.2,4.9,0.33,0.241,0.34,0.138,0.09,50.5,129.3,492.5,9.1,15,41.3
TRUE,"47",TRUE,44.7662980801845,0.0885744070655505,95.7,44.8718142968227,43.4,65.9,95.8,1.3,0.2,0.5,1.1,1.2,0.9210675,0.441,23338,26.6,25.6,18.3,13.6,0.073,28.3,16.3,20.8,0.5,10.2,23.9,21.9,12.4,4,72.8,35.3,0.153,74.82484925907,7.5,39.544,296.9,4.8,4.7,0.318,0.23,0.345,0.122,0.09,48.9,95.9,255.66,3.6,12.65,36.9
FALSE,"47",FALSE,55.0672971989814,0.033864711172357,88,13.2159763421624,39.9,65.5,44.8,50.2,0.1,0.1,0.9,3.8,0.45028175,0.454,20994,39,37.4,26.6,26,0.099,22.9,19.9,20.8,1.7,7.8,27,25.2,12.9,4.3,70.9,45.2,0.161,73.7042553191489,15.2,606.18,838.8,5.4,5,0.452,0.259,0.413,0.166,0.12,60.9,64.8,986.41,8.41052631578947,14.67,40.4
TRUE,"47",TRUE,47.3778447910286,0.0449874053161646,92.6,20.7968484458983,40.7,67,88.2,7.8,0.1,0.3,1.7,1.9,0.79302625,0.427,26887,22.5,20.3,16.4,22,0.088,26.3,14.9,22.9,0.2,12.9,22.8,21.2,11.8,4.4,75.1,29.6,0.152,74.6752959501558,9.0221052631579,81.542,378.3,4.7,4.6,0.409,0.232,0.367,0.122,0.1,51.1,79.6,615.97,6.352863514719,13.81,39
TRUE,"47",TRUE,50.4674748435148,0.0569959777546117,94.3,22.1654680427714,44.9,72.6,88.2,8,0.3,0.3,1.5,1.7,0.78663775,0.439,25142,28.3,26.1,17.2,11.7,0.082,25.9,15.9,24.4,1.7,10.8,21.3,18.8,14.8,5.7,70.4,35.9,0.173,74.1240967575913,10,65.54,398.9,4.9,4.8,0.314,0.225,0.36,0.133,0.08,54.7,115.2,299.27,7.1,13.88,37.6
TRUE,"47",TRUE,40.5721300101404,0.0340123575547969,110.5,15.3073182739214,40.7,59.4,91.8,4.5,0.5,0.2,1.3,1.8,0.85252125,0.399,24814,16.8,20.3,16,14.4,0.066,23,17.5,22.2,0.8,17.4,19,25.5,10.6,3.8,72.2,33.3,0.177,75.8223752969121,10.6,87.6,244.1,4.7,4.6,0.274,0.239,0.32,0.114,0.09,58.8,91.7,210.21,6.352863514719,14.4231666666667,37.8
TRUE,"47",TRUE,47.9107312440646,0.0135431999892621,97.8,15.9810451002423,43.2,73.1,94.1,2.3,0.2,0.3,1.6,1.5,0.86721075,0.449,23741,35.8,23.8,19.4,8.8,0.099,21.7,14.5,22.4,1.8,23.1,16.5,20.4,7.5,2.4,77.4,47.6,0.172,75.086511627907,8.07133458646616,86.2913578947368,190.2,4.9,4.8,0.256,0.234,0.351,0.129,0.07,55.6,105.2,315.83,6.352863514719,13.53,36.8
TRUE,"47",TRUE,48.3684544365353,0.0307059734147029,98.4,13.2632162065036,42.2,68.6,94.4,2.5,0.4,0.2,1.1,1.5,0.88934225,0.401,23121,20.2,17.3,12.9,3.9,0.08,23.8,20.7,19.2,0.7,15.1,20.5,18.1,13.2,4.5,76.9,45.6,0.166,75.6595967741936,8.07133458646616,45.31,164.2,4.4,4.5,0.353,0.211,0.348,0.118,0.09,43.1,107.6,175.42,6.352863514719,13.975,38.3
TRUE,"47",TRUE,45.5178416013925,0.0187197716402618,102.4,14.3961703842516,45.8,65.9,96.8,0.2,0.4,0.1,1,1.4,0.9585865,0.435,21466,42.9,28.6,21.7,13.7,0.087,22.3,16.2,20.5,2.2,14.8,23.9,30.9,9.4,4.7,64.1,38.5,0.181,74.6994071146245,8.07133458646616,120.956,192.3,5.3,4.9,0.373,0.24,0.32,0.136,0.08,40.5,130.4,238.19,6.352863514719,14.87,38.5
TRUE,"47",TRUE,43.0938006184656,0.078561297856443,97.2,73.9443092541304,42.3,64.7,92.9,2,0.3,0.4,1.3,3.1,0.87190175,0.44,22577,38.6,25.5,18.2,10.9,0.075,25.4,17,27.1,0.5,12.2,17.9,22.2,13.5,5.2,76.2,27.4,0.167,75.4429411764706,8.1,78.848,199.3,4.8,4.6,0.325,0.213,0.284,0.115,0.08,43.3,78.9,261.31,3.8,12.1,36.4
TRUE,"47",TRUE,42.2798634812287,0.0277127785706935,115.2,23.3064996660995,44.5,60.8,95.2,2,0.2,0.2,0.9,1.5,0.90512775,0.431,20768,46.5,36,23.8,16,0.07,24.9,16.3,20,1,15.2,22.6,30.9,10.1,4,64.3,30.1,0.18,75.2795167286245,8.07133458646616,101.01,71.8,4.9,4.8,0.174,0.243,0.297,0.128,0.09,56.1,83.7,476.06,6.352863514719,10.7,35.3
TRUE,"47",TRUE,51.1003154761023,0.7718192271383,94.6,337.580873736835,37.3,55.2,83.9,8.7,0.2,1.9,1.8,3.5,0.7273375,0.475,27815,22.5,16.9,13.7,7.7,0.055,39.2,15.3,28.4,0.1,7.5,9.5,11.7,33.8,12.3,78,43.4,0.14,76.655775950668,5.9,234.275,418.1,4.3,4.4,0.293,0.215,0.287,0.102,0.09,31.1,73.8,541.68,5.6,14.54,39
TRUE,"47",TRUE,32.9491632459741,0.00933751515612486,179.5,17.9025934492904,40.3,44,69.1,27.6,0.3,0.1,1.2,1.7,0.5274075,0.483,15572,57.4,45.7,28.7,19.3,0.092,17.4,28.5,19.7,3.4,9.1,21.9,33.9,5.2,1.5,64.4,49.2,0.151,75.1993559928444,8.07133458646616,190.142,481.1,5.5,4.9,0.567,0.285,0.371,0.131,0.1,90,79.8,305.37,6.352863514719,13.06,38.4125
TRUE,"47",TRUE,41.8746987951807,0.038875739909712,108.9,22.4360215662235,37.1,57.5,61.2,34.8,0.6,0.2,1.2,2,0.50140925,0.461,22521,37,35.1,24.1,19,0.099,23.7,17.2,21.7,1.6,8.7,27.2,26.8,9.9,2.8,70.6,38.4,0.154,73.8321732886549,15.9,393.922,822.6,5.6,5.1,0.522,0.289,0.382,0.146,0.12,64.3,92.8,651.1,11.1,13.175,39.75
TRUE,"47",TRUE,48.668095040133,0.068091827101612,96.7,26.4184059748467,39.9,73.1,94.8,1.5,0.3,0.3,1.4,1.6,0.90504475,0.438,22754,22.2,23.6,17.4,13.6,0.082,24.4,15.3,23.9,0.5,11.4,24.5,24.8,11,3.7,75.9,37.3,0.165,75.4333096085409,6.3,89.767,270.9,4.8,4.7,0.234,0.238,0.333,0.12,0.09,52.2,94,492.97,4.3,16.65,39.4866666666667
TRUE,"47",TRUE,51.3791593695272,0.0210015793688788,101.5,16.3480255048743,43.5,70.6,94.6,1.6,0.3,0.4,1.3,1.8,0.90044,0.44,22406,29.1,25,18.3,12.8,0.09,28.9,19.3,21.5,2,11.6,16.7,22.1,11.2,4,71.3,31.1,0.194,75.3544168734491,8.07133458646616,124.473686549708,210.2,4.8,4.7,0.27,0.239,0.318,0.127,0.07,54.1,94.6,389.92,6.352863514719,14.71,38.6
TRUE,"47",TRUE,51.7008923352687,0.0593627940064517,96,22.7123560697094,42.9,68.3,88.1,6.8,0.4,0.3,1.7,2.7,0.7878645,0.448,27150,28.6,23.4,15.9,13.4,0.053,29.2,14.2,22.8,1.2,13.2,19.4,20.6,15.8,5.7,75.9,51.1,0.158,76.1881632653061,9.7,78.485,349.2,4.8,4.7,0.348,0.23,0.291,0.125,0.1,51.7,79,445.75,6.6,15.56,42.2
TRUE,"47",TRUE,57.75550787587,0.098757533321104,94.8,84.6082621628028,46.5,78.6,90.2,1.1,0.2,0.6,1,7,0.84160875,0.453,25643,27.7,23.8,13.8,6.8,0.067,28.1,15.8,26.7,0.8,11.2,17.4,15.7,22.6,7.2,70.6,22.3,0.179,77.7250718685832,6.72210526315789,74.961,222.9,4.4,4.4,0.311,0.198,0.278,0.126,0.09,45.8,79.7,279.9,6.352863514719,14.54,40.1
TRUE,"47",TRUE,44.2838696861343,0.0797916843767757,94.5,47.1320787603876,42.7,66.7,90.4,3.9,0.3,0.7,1.8,2.8,0.8252855,0.434,24308,28.7,24,17.3,11.9,0.076,26.4,15.2,21,1.1,10.6,25.8,21.7,13.9,4.4,73.2,28.9,0.169,74.9625192802057,6.4,97.076,288.1,4.6,4.7,0.292,0.222,0.356,0.12,0.08,46.3,86.7,531.2,4.1,15.57,39
TRUE,"47",TRUE,48.654819815348,0.0438554497174585,94.5,17.9057247806263,42.6,72,91,5.9,0.2,0.2,1.3,1.5,0.8294805,0.476,22999,27.7,26.7,21.1,18.8,0.106,24.7,13.4,22.7,0.4,13.3,25.5,24.9,10.9,3,77.1,43.2,0.172,73.6555526992288,8.07133458646616,54.637,343.8,5,4.9,0.305,0.25,0.356,0.134,0.07,47.8,112.7,399.01,6.51052631578947,15.07,40.9
TRUE,"47",TRUE,41.4540433451402,0.0308938869923537,97,28.6122518565028,39.6,65.3,94.2,0.4,0.3,0.2,0.8,4.1,0.889934,0.453,21649,30.6,31,24.1,23.2,0.065,23.8,14,20.3,1.5,12.9,27.5,27.4,7.6,3.6,72.5,37.6,0.191,73.9924873096447,8.07133458646616,32.321,257.8,5,4.8,0.331,0.244,0.349,0.117,0.08,73.6,119.6,304.3,8.6,13.7566666666667,38.7
TRUE,"47",TRUE,55.1689550944061,0.182106153274842,90,68.0450455290651,37.6,60.2,58.1,36.1,0.1,0.9,1.4,3.4,0.4786095,0.496,25638,34.8,27.2,18.6,14.5,0.069,32.8,18.2,24.5,0.4,8,16.1,15.3,24.5,8.9,77.1,46.5,0.147,76.3326315789474,8.5,263.11,779.5,4.5,4.5,0.419,0.217,0.363,0.127,0.1,45.3,63.3,887.56,11.6,14.0375,39.1
TRUE,"47",TRUE,47.0803745081189,0.0465712483277929,96,21.9387706597692,43.1,64.5,93.2,3.6,0.4,0.4,1.1,1.3,0.87004575,0.455,25975,30.1,25.9,18.7,10.5,0.079,23.7,14.7,24.6,1,13.5,22.5,26.3,13.3,5.1,75.5,40.8,0.15,74.7561224489796,9.8,99.996,261.6,4.7,4.6,0.353,0.232,0.306,0.121,0.11,53.3,98.4,365.09,6.352863514719,17.32,40.3
TRUE,"47",TRUE,46.5784908933218,0.0480566604177945,97,32.0421743831671,39.4,62.5,86.8,6.5,0.3,0.4,1.5,4.5,0.7561795,0.414,24433,26.6,25.9,16.4,10.5,0.064,23.4,14.8,25.3,0.4,12.2,24,21,11.5,3,72.9,29.4,0.176,75.0894923857868,13.4,93.305,349.7,4.6,4.6,0.306,0.243,0.329,0.115,0.09,52.6,89,300.07,6.352863514719,14.36,38.6
TRUE,"47",TRUE,52.8688130706391,0.147673227236731,93.2,52.9520621969007,38.6,61.7,80.2,12.4,0.3,0.6,1.7,4.8,0.6638945,0.423,26598,20,17.5,13.3,8.7,0.061,28.8,17.2,25.3,0.5,11.6,16.5,16.6,16.1,5.4,76,45.7,0.157,75.8032712215321,7.7,158.16,459.8,4.7,4.5,0.355,0.222,0.371,0.115,0.09,50.7,70.7,575.11,8.5,15.0533333333333,39.2333333333333
TRUE,"47",TRUE,42.8586874256676,0.0177354624239957,96.5,23.1833444426458,44.3,67.3,95.8,1,0.5,0.2,1.1,1.5,0.9211115,0.445,22457,45.9,44.9,25.2,23.4,0.086,21.4,14.7,17.8,1.1,18.9,26.1,27,9,2.9,73.2,58.1,0.17,74.0631806615776,8.07133458646616,89.955,341.9,5.1,4.9,0.343,0.253,0.307,0.133,0.1,65.9,110.9,403.43,12.7105263157895,15.04,38.1
TRUE,"47",TRUE,47.3290845886443,0.0730983817061658,100.3,27.5152608413103,43,67.5,92.4,2,0.4,0.3,1.5,3.3,0.860015,0.435,22204,27.3,24.1,18.8,13,0.077,20.5,16.3,21.6,1.5,11.6,28.4,27.3,10.4,3.7,70.6,20,0.176,75.1947478781827,5.8,68.328,237.1,5.1,4.9,0.284,0.238,0.361,0.133,0.08,63.2,94.1,401.65,5.7,15.21,40.1
TRUE,"47",TRUE,42.5419227442847,0.248690197622446,99.3,133.179461954487,30.3,55.4,67.1,18.6,0.5,2,3.9,8,0.51261575,0.408,27523,25,20.1,14.6,10.7,0.067,29.3,17.9,27.1,0.2,10.3,15.1,10,22.3,7,70.6,34.3,0.141,75.8485198193678,7.3,162.219,904.2,4.4,4.4,0.354,0.231,0.292,0.093,0.08,42.6,62,549.5,6.1,12.956,37.7766666666667
TRUE,"47",TRUE,55.2725118483412,0.0125230977105862,93.7,18.9760544333276,45.5,69.5,94.9,2.3,0.3,0.4,1.1,1.1,0.898535,0.49,22319,45.9,28.8,14.5,7.9,0.051,31.8,14.4,20.8,2.6,13.4,17,20,12.6,5.8,80,51.6,0.151,76.1573877129582,8.07133458646616,124.473686549708,126.2,4.3,4.4,0.28,0.201,0.339,0.118,0.07,29.2,94.5,57.16,6.352863514719,15.9,39.2
TRUE,"47",TRUE,37.4180186399724,0.0290997597390686,126,16.1145733298118,40.8,54.1,93.9,3.7,0.3,0.2,1.2,0.9,0.89607225,0.438,23467,20.9,26.3,19.2,16.9,0.088,23.4,20,18.2,1.8,17.5,19.1,24.4,6.3,2,67.3,20.8,0.161,75.3299115044248,8.07133458646616,136.849,474.2,4.8,4.7,0.271,0.249,0.309,0.116,0.09,39.7,110.5,226.62,7.9,13.59,36.8
TRUE,"47",TRUE,51.618184107795,0.055018411056477,92.3,22.0641692882543,42.1,67.7,84.8,10.5,0.2,0.2,1.1,3.1,0.736981,0.444,24609,27.6,19.5,14.9,13.2,0.095,22.7,16.3,24.3,0.5,8.7,27.5,20.1,11.9,3.5,76.1,52.6,0.166,74.3102860114405,9.7,113.362,440.3,5.1,4.8,0.416,0.233,0.324,0.129,0.08,55.7,81.7,319.94,6.352863514719,13.805,38.4
TRUE,"47",TRUE,45.1593895468741,0.034289753788472,96.9,19.6844319769725,42.2,70.7,97.1,0.4,0.3,0.2,1.1,0.9,0.944079,0.425,23753,39.4,23.8,19.2,21.8,0.079,26.5,13.1,21.4,1.5,14,23.5,28.6,10.5,3.9,68.7,27.9,0.167,74.684657186389,8.07133458646616,26.896,153.2,4.8,4.7,0.178,0.239,0.319,0.125,0.09,42.5,113.1,272.79,6.352863514719,13.53,38
TRUE,"47",TRUE,43.0024610336341,0.0117267020719709,100.8,7.32114804456725,43.7,72.9,94.8,1.5,0.5,0.2,1.4,1.7,0.901413,0.423,22160,54.5,41.8,24.2,6.3,0.083,21.5,22.3,17.7,1.7,10.3,26.6,23.4,10.6,3.7,72.9,26.9,0.192,74.8813944223108,8.07133458646616,90.676,165.4,4.9,4.8,0.229,0.244,0.327,0.132,0.06,43.7,114.2,284.95,6.352863514719,14.45,39
TRUE,"47",TRUE,59.2798453359111,0.0109750477613677,96.6,12.0749547521454,49.4,77.9,97.8,0.1,0.2,0.1,0.5,1.3,0.962557,0.497,20771,9.2,17.9,17.1,26.3,0.088,29.3,12.5,16,1.2,15.2,25.8,25.9,12,5.2,71.5,56.5,0.192,74.6801932858596,8.07133458646616,124.473686549708,156.9,4.6,4.6,0.181,0.215,0.335,0.131,0.07,35.7,90.2,58.58,6.352863514719,14.04,37.4
TRUE,"47",TRUE,46.3190887546824,0.0271087706425302,100.6,14.8222640791914,44,66.8,96.7,0.3,0.3,0.1,1.2,1.4,0.932565,0.428,22799,31.1,23.9,18.4,11.7,0.08,22.5,14.4,17,1.8,16.4,27.8,29.2,10.1,3.6,79.6,71.3,0.17,74.7942871385843,8.07133458646616,84.86,125.9,5,4.8,0.303,0.225,0.332,0.127,0.09,55.2,107.5,248.42,6.352863514719,15.142,40.18
TRUE,"47",TRUE,46.3181603516547,0.11409038643085,96.8,71.049541644063,36.1,58.3,89.9,2,0.3,1.2,1.3,5.3,0.81959625,0.478,21294,34.6,30.1,22.5,13,0.069,32.5,15.5,26.7,0.4,9.9,14.8,19.2,21.7,7.6,73.5,34.9,0.186,76.4261382113821,5.4,118.249,379.6,4.9,4.6,0.324,0.232,0.339,0.108,0.07,34.9,74.5,386.1,3.8,16.09,37.15
TRUE,"47",TRUE,43.2421396488363,0.0473810663648118,97.9,39.6585326151949,40.5,67.2,92.1,1.9,0.4,0.4,1.4,3.7,0.85464825,0.421,22411,28,26.7,19.1,10.7,0.085,22.6,14.1,21.5,1.3,16.3,24.2,25.7,11.2,3.2,74.8,39.1,0.163,74.0861495704902,10,70.561,300.8,4.9,4.7,0.364,0.234,0.35,0.118,0.09,61.4,96,339.74,5.60115789473684,15.405,39.05
TRUE,"47",TRUE,50.1593492841174,0.0943594607775148,95.9,56.9046322293074,46.1,67.9,93.7,2.6,0.3,0.5,1.6,1.3,0.88184325,0.44,25712,21.4,18.9,13.4,7.6,0.074,30.4,17.7,22.8,0.2,14,14.8,18.7,16.7,6.3,71.4,35.6,0.137,75.2778407350689,9.8,58.638,190.8,4.7,4.6,0.318,0.214,0.339,0.131,0.1,43.7,122.3,257.46,5.8,15.625,38.5
TRUE,"47",TRUE,54.1538778452982,0.117620477211005,96.3,54.6589089646127,38.6,61.9,84.7,7.4,0.3,0.5,1.3,5.9,0.72241675,0.398,29522,21.9,16.9,12,8.6,0.057,27.8,13.2,25.9,1,12.9,19.1,18.9,14.2,4.3,74.8,47.7,0.161,75.6817371370352,5.6,163.057,343.6,4.2,4.4,0.31,0.22,0.351,0.103,0.08,51,83.4,436.7,6.3,12.98,37.5
TRUE,"47",TRUE,49.5868929433188,0.442259079133987,97.5,176.142384018315,32.9,52.9,75.6,12.4,0.3,3,2.1,6.7,0.61494775,0.402,29916,19.9,16.2,12.7,7.4,0.053,32.8,14.4,27.1,0.3,10.2,15.3,12.1,26.3,7.4,78.2,41.6,0.161,77.6243037974684,5.5,156.744,439.4,4.4,4.3,0.296,0.219,0.339,0.092,0.08,33.2,48.9,430.81,4.1,14.4055952380952,38.5783333333333
TRUE,"47",TRUE,40.2098534643912,0.029833517518467,95.9,15.9889132934702,38.6,66.2,98.1,0.1,0.2,0.2,0.9,0.5,0.9566345,0.423,22418,31.5,29,24.5,18.7,0.118,25.2,16.3,19.3,0.8,12.4,25.9,26.5,9.9,3.6,75.8,31.2,0.161,74.2141653905054,8.07133458646616,49.272,103.7,5.3,5.1,0.295,0.272,0.308,0.124,0.08,60.7,93,311.94,6.4,13.64,36.2
TRUE,"47",TRUE,46.1455622363816,0.0230059908638208,96.7,21.1918144891215,41.9,70.8,95,0.1,0.3,0.3,1,3.3,0.8392335,0.44,25451,49.5,31.7,21.8,13.6,0.074,29,17.2,19.6,1.2,10.5,22.5,25.9,13.3,6.3,75.4,16.1,0.161,75.7864972038638,8.07133458646616,51.2913578947368,214.9,4.8,4.7,0.352,0.232,0.3,0.124,0.11,60.4,76.7,385.38,6.352863514719,16.05,40.6
TRUE,"47",TRUE,48.2626913319842,0.151512033180169,96.1,61.0054661085308,42.2,63.1,91.6,0.7,0.3,0.9,1.1,5.3,0.86850125,0.433,22362,25.9,18.4,13.5,9.7,0.072,24.4,22.4,30.4,0.2,11.3,11.4,19.1,15.2,5.9,71.8,37,0.222,75.8531769505354,6.4,99.552,252.9,4.7,4.6,0.334,0.221,0.307,0.115,0.09,53.1,79.3,347.13,2.3,12.665,38.85
FALSE,"47",FALSE,55.998448800612,1.66039094972417,91.1,474.422793400902,34.9,58.4,38.7,51.9,0.2,2.3,1.3,5.6,0.425385,0.495,27526,33.1,30,19.7,12.2,0.079,33.5,17.3,27.8,0.2,7.2,14,15.1,27.8,10.3,75.9,44.5,0.174,75.1395970695971,11.8,831.063,900.4,4.3,4.4,0.503,0.209,0.335,0.13,0.11,55.2,70.6,1235.83,16.6,14.085,41.7166666666667
TRUE,"47",TRUE,48.916344561016,0.0317081791621739,98.2,23.5084697499329,41.6,64.3,93.9,2.1,0.4,0.2,1.2,2.2,0.8800335,0.445,26111,22.9,22.8,17.7,12.6,0.063,26.7,18,22.2,0.9,12.1,20.1,21.7,12.8,4.5,77.8,40.2,0.148,74.647477295661,8.07133458646616,100.585,240.8,4.5,4.4,0.224,0.214,0.355,0.11,0.09,46.6,100.3,280.21,6.352863514719,13.69,39.6
TRUE,"47",TRUE,49.8586606881762,0.0228851892781882,100.8,11.1678973764947,43.2,68.9,93.6,1.4,0.6,1,1.6,1.9,0.87331525,0.425,26713,29.8,20.3,17.1,16.9,0.092,25,17.3,21,1.4,14.7,20.6,19.1,11.5,4.1,79.2,49.8,0.164,75.145577689243,8.07133458646616,124.473686549708,300.8,4.6,4.6,0.318,0.224,0.306,0.122,0.09,40.9,125,259.59,6.352863514719,13.72,38
TRUE,"47",TRUE,48.2127618464907,0.267942391066052,93.9,146.414372114423,44.3,66.5,94.4,2.1,0.2,0.6,1.2,1.5,0.89944575,0.465,25360,24.7,22.6,15.9,9.9,0.067,31,16.7,26.4,0.3,10.9,14.7,17.9,20,7,78.3,53.9,0.149,76.1449355337803,8.1,82.528,249.4,4.8,4.7,0.349,0.248,0.312,0.125,0.09,47.8,77,530.2,2.6,10.62,37.75
TRUE,"47",TRUE,52.2146868285046,0.29245616468388,95.4,123.697949962538,39.4,63.1,87,6.4,0.3,1,1.5,3.9,0.77221275,0.418,30900,17.7,13.9,10.1,9.4,0.053,33.7,14.1,29.5,0.3,9.6,12.8,14.6,23,6.6,77.7,38.8,0.139,77.437911975435,6.9,115.97,321.4,4.2,4.3,0.291,0.202,0.284,0.103,0.08,38.3,67.1,277.97,3.1,13.2243333333333,37.3666666666667
TRUE,"47",TRUE,53.5050103317262,0.107741591985933,97.9,51.950794536331,37,62.6,76.7,18.7,0.4,0.6,1.7,2.1,0.62603325,0.415,28451,29.5,24.7,16.7,9,0.083,27.8,17.4,24.2,0.5,15.1,15.1,16.8,13.8,4.6,75.8,44.3,0.139,75.2062708438605,7,160.737,414.9,4.5,4.4,0.326,0.226,0.337,0.113,0.09,43.8,71.1,552.81,6.7,14.32,39.4
TRUE,"47",TRUE,48.2317781836294,0.0129973557875145,99.8,26.6568580429024,40.2,61.8,85.9,9.5,0.3,0.2,1.6,2.5,0.7433155,0.425,23707,0,9,9.7,15.5,0.071,22.2,16.4,25.1,0.1,10.9,25.2,24.8,10,3.1,79.1,69.7,0.18,74.0508908908909,8.07133458646616,169.179,359.2,4.6,4.5,0.402,0.224,0.334,0.118,0.12,50.1,107.2,510.72,6.352863514719,13.605,38.75
TRUE,"47",TRUE,49.7507547567226,0.0317037050293727,98,37.4747076832807,45.7,68.5,94.7,0.2,0.2,0.2,0.9,3.8,0.9046775,0.456,26555,38.9,25.9,18.8,13.5,0.09,30.4,19.4,17.9,1.2,10.1,21,25.3,12.2,4,79.4,36.1,0.164,75.4736363636364,8.07133458646616,50.942,137.1,4.8,4.7,0.233,0.231,0.318,0.131,0.09,43.5,83.3,166.6,6.352863514719,9.64,38.7
TRUE,"47",TRUE,39.7083872726034,0.0260752459654507,99,32.9815610465422,41,62.6,97,0.1,0.2,0.1,1.2,1.3,0.942158,0.433,22473,28.9,28.5,21.9,18.3,0.077,17.3,15.2,26.8,0.1,18,22.7,33.9,6.3,2,72.7,25,0.178,75.3179899497487,8.07133458646616,37.67,183,5.1,4.9,0.32,0.251,0.319,0.123,0.11,60.3,95,275.33,6.352863514719,14.0666666666667,37.75
TRUE,"47",TRUE,51.511758118701,0.0102905054427826,99.5,7.9023645630069,45.8,64.7,97.5,0.4,0.2,0.1,0.9,0.9,0.9585675,0.49,21584,31.4,35.9,24.6,20.9,0.096,22.6,19.6,20.9,5.1,11.5,20.3,25.3,9,4.8,72.8,38.5,0.182,75.1929323308271,8.07133458646616,102.965,266.5,4.9,4.8,0.317,0.233,0.316,0.133,0.1,58.5,93.6,299.87,6.352863514719,14.48,37
TRUE,"47",TRUE,44.9490588844759,0.0582308384077456,98,35.7074104713759,39.7,67.4,87.2,2.7,0.2,0.5,1.3,8.1,0.76532575,0.464,22344,30.9,30.3,21.1,14.8,0.07,24.2,16.6,20.9,3.5,13.6,21.2,24.7,10.9,4.6,71.6,35.1,0.203,74.7320202020202,7.7,112.411,328.8,4.9,4.8,0.347,0.244,0.317,0.128,0.09,59.8,97.9,335.01,3.61052631578947,15.2214285714286,40.6
TRUE,"47",TRUE,48.9987452436574,0.214901546707709,94.7,148.209443018182,39.8,56.9,90.2,3.8,0.3,1.2,1.6,3,0.8287415,0.477,24322,25.1,21.8,16.9,11.2,0.064,35,17.3,27.6,0,8,12,15.6,27.9,10.5,77.9,39.1,0.155,76.7989162814587,8.6,153.964,237.4,4.5,4.5,0.308,0.226,0.324,0.112,0.08,30.9,70,414.82,2.7,10.734,37.75
TRUE,"47",TRUE,40.1963657678781,0.024545092547437,122.3,8.88702770254314,42.2,56.7,91.3,5.7,0.3,0.2,0.9,1.6,0.826725,0.408,19684,24.8,19.7,15.5,10.8,0.088,23.6,20.6,20.4,1.1,8.8,25.5,25,8.7,4.6,71.7,31,0.185,75.6590328385065,8.07133458646616,94.352,135.3,4.9,4.7,0.297,0.251,0.328,0.124,0.07,36.8,93,183.28,8.91052631578947,15.44,38.8
TRUE,"47",TRUE,45.0650204558738,0.0551973763685254,94.7,22.8954748459446,36.9,56.4,87.7,7.8,0.3,1,1.3,2,0.77715525,0.485,18964,33.7,27,21.7,16,0.086,28.5,17.8,24.6,1.6,7,20.6,18,18.4,6.7,79.6,29.7,0.159,76.0910580380072,8.3,33.475,537.5,4.8,4.8,0.335,0.245,0.307,0.11,0.09,27.5,81,319.05,4.5,13.915,37.6
TRUE,"47",TRUE,44.9493459230845,0.0408935738030576,95.8,26.9091491108002,42.5,69.3,94.8,1.7,0.3,0.3,1.3,1.6,0.903116,0.424,21903,35.5,27.4,19.1,13.3,0.075,23.4,14.1,20.9,0.7,11.9,29,25.7,11,4.6,69.3,41.9,0.167,75.1395097037794,8.07133458646616,59.212,360.4,4.9,4.8,0.234,0.241,0.302,0.126,0.08,53.3,103,323.2,5.1,14.97,40.3
